src_deg,dst_deg,src_vol,dst_vol,src_pr,dst_pr,katz,maxflow,shortpaths,tag,aff,propflow,sp,pa,label,id1,id2
25.0,8.0,45.0,24.0,0.000367431,0.000130423,1.38438e-09,24.0,8.0,0.761905,0.0,0.000120234,11.0,200.0,1.0,1114084.0,1695574.0
25.0,3.0,45.0,3.0,0.000367431,7.29846e-05,6.5e-10,3.0,2.0,0.0,0.0,6.8108e-05,11.0,75.0,1.0,1114084.0,1227585.0
1.0,6.0,1.0,12.0,3.70119e-05,0.000160072,6.375e-10,1.0,3.0,0.0312767,0.367941,0.01114,9.0,6.0,1.0,1117293.0,1170912.0
1.0,13.0,1.0,33.0,3.94435e-05,0.000280908,6.5625e-10,1.0,4.0,0.867155,0.0554274,0.00412594,10.0,13.0,1.0,1117399.0,1167996.0
4.0,15.0,16.0,27.0,7.68835e-05,0.000236808,2.01563e-09,16.0,8.0,0.857589,0.0550586,0.00060012,10.0,60.0,1.0,1123543.0,1164918.0
2.0,5.0,4.0,5.0,7.00714e-05,9.08863e-05,6.46875e-10,2.0,5.0,0.0310105,0.151211,0.00164468,9.0,10.0,1.0,1124156.0,1513241.0
3.0,6.0,4.0,9.0,0.000108818,0.000105239,6.46875e-10,3.0,4.0,0.418511,0.0,0.000116121,9.0,18.0,1.0,1125591.0,1619769.0
6.0,7.0,11.0,15.0,0.000102773,0.000121795,1.95313e-09,11.0,7.0,0.0305566,0.298142,0.000286333,9.0,42.0,1.0,1128705.0,1523838.0
6.0,8.0,11.0,9.0,0.000102773,0.000159714,3.2125e-09,9.0,5.0,0.045733,0.394405,0.00133428,9.0,48.0,1.0,1128705.0,1193665.0
6.0,1.0,11.0,1.0,0.000102773,2.98709e-05,6.75e-10,1.0,1.0,0.524093,0.209121,5.49762e-05,9.0,6.0,1.0,1128705.0,1187958.0
2.0,6.0,4.0,9.0,6.6602e-05,0.000110948,1.26563e-09,4.0,5.0,0.753778,0.0557278,0.00143165,9.0,12.0,1.0,1128727.0,1134162.0
6.0,11.0,7.0,39.0,0.000137097,0.000196973,1.95938e-09,7.0,7.0,0.0,0.0,0.00316849,10.0,66.0,1.0,1129493.0,1148644.0
1.0,8.0,3.0,17.0,2.95398e-05,0.000172035,6.59375e-10,3.0,6.0,0.761821,0.095673,0.00134503,10.0,8.0,1.0,1136133.0,1699615.0
5.0,15.0,5.0,24.0,8.42724e-05,0.000220554,2.02188e-09,5.0,8.0,0.3698,0.43693,0.000382629,10.0,75.0,1.0,1141030.0,1294994.0
5.0,10.0,5.0,16.0,8.42724e-05,0.000142065,7.25e-10,5.0,8.0,0.326396,0.444226,0.000377202,9.0,50.0,1.0,1141030.0,1627603.0
11.0,6.0,60.0,17.0,0.000206697,0.000115606,1.30937e-09,15.0,2.0,0.00963634,0.240192,4.43068e-05,11.0,66.0,1.0,1150127.0,1595326.0
1.0,14.0,1.0,26.0,3.83646e-05,0.000246085,6.625e-10,1.0,8.0,0.0172363,0.512989,0.007769,10.0,14.0,1.0,1153418.0,1246888.0
2.0,11.0,14.0,23.0,5.16165e-05,0.000274976,6.40625e-10,12.0,2.0,0.850839,0.0902894,0.00462963,10.0,22.0,1.0,1154509.0,1206552.0
6.0,10.0,9.0,16.0,0.000123829,0.000245186,6.375e-10,9.0,2.0,0.0,0.367574,0.000121394,10.0,60.0,1.0,1155043.0,1310840.0
7.0,4.0,11.0,6.0,0.000164181,7.01152e-05,6.90625e-10,6.0,4.0,0.0608158,0.431595,4.83755e-05,9.0,28.0,1.0,1166015.0,1250916.0
7.0,5.0,11.0,9.0,0.000164181,9.36958e-05,6.90625e-10,7.0,4.0,0.158098,0.385636,0.000132124,9.0,35.0,1.0,1166015.0,1622258.0
9.0,3.0,13.0,7.0,0.000182338,6.0099e-05,1.2875e-09,7.0,3.0,0.0,0.226455,0.000515826,11.0,27.0,1.0,1166747.0,1711028.0
9.0,5.0,13.0,10.0,0.000182338,0.000102004,1.30937e-09,9.0,3.0,0.0103573,0.290129,0.000111261,11.0,45.0,1.0,1166747.0,1599099.0
9.0,17.0,13.0,62.0,0.000182338,0.000295136,6.53125e-10,11.0,4.0,0.0,0.241249,0.000238822,12.0,153.0,1.0,1166747.0,1392075.0
7.0,6.0,14.0,13.0,0.000117073,0.000103192,1.97813e-09,13.0,6.0,0.319642,0.329435,0.00165328,9.0,42.0,1.0,1168068.0,1233877.0
2.0,17.0,2.0,34.0,7.06891e-05,0.000304393,6.5625e-10,2.0,3.0,0.0447102,0.0,0.00416575,10.0,34.0,1.0,1168699.0,1262548.0
6.0,6.0,8.0,7.0,0.000103719,0.000108582,3.3125e-09,7.0,5.0,0.0413008,0.354459,0.000426997,9.0,36.0,1.0,1168787.0,1574450.0
5.0,13.0,6.0,13.0,0.000156911,0.000215518,6.28125e-10,4.0,1.0,0.0806688,0.362933,0.00111111,10.0,65.0,1.0,1171580.0,1286853.0
10.0,7.0,14.0,8.0,0.000198299,0.000133889,2.65313e-09,8.0,6.0,0.11971,0.0,0.00101267,11.0,70.0,1.0,1174026.0,1481761.0
6.0,7.0,17.0,15.0,0.000108014,0.000144204,3.34062e-09,14.0,6.0,0.0267953,0.0529813,0.000550233,9.0,42.0,1.0,1175062.0,1475467.0
6.0,17.0,17.0,38.0,0.000107833,0.00033061,2.62813e-09,16.0,9.0,0.0936586,0.350457,0.00185035,10.0,102.0,1.0,1175083.0,1692999.0
4.0,4.0,14.0,4.0,0.000107361,7.77376e-05,6.625e-10,4.0,4.0,0.178521,0.187251,0.00103524,9.0,16.0,1.0,1175565.0,1536563.0
5.0,4.0,27.0,8.0,0.00011218,8.83396e-05,4.5625e-09,4.0,4.0,0.406395,0.0,0.00154509,9.0,20.0,1.0,1176109.0,1615945.0
3.0,7.0,3.0,15.0,6.76944e-05,0.000124217,1.325e-09,3.0,3.0,0.0,0.0188713,0.00125256,9.0,21.0,1.0,1179075.0,1318884.0
1.0,6.0,1.0,6.0,3.33369e-05,0.000117601,6.5e-10,1.0,2.0,0.0832335,0.0,0.000398597,9.0,6.0,1.0,1183335.0,1706699.0
12.0,17.0,17.0,24.0,0.000260523,0.000316143,3.94063e-09,12.0,13.0,0.59533,0.0,0.000614813,12.0,204.0,1.0,1183850.0,1292104.0
10.0,1.0,19.0,1.0,0.000165112,3.35198e-05,6.5625e-10,1.0,1.0,0.794067,0.455842,9.06424e-05,9.0,10.0,1.0,1185887.0,1215869.0
5.0,8.0,6.0,17.0,0.000140694,0.000212655,6.59375e-10,4.0,2.0,0.0,0.120605,0.000963305,10.0,40.0,1.0,1194065.0,1231831.0
10.0,3.0,32.0,5.0,0.000162934,5.15519e-05,8.81563e-09,5.0,3.0,0.0,0.174078,0.000195318,9.0,30.0,1.0,1196338.0,1449240.0
7.0,1.0,12.0,4.0,0.000105908,3.38905e-05,6.5e-10,4.0,1.0,0.0,0.426401,0.000170951,9.0,7.0,1.0,1199788.0,1301932.0
4.0,5.0,4.0,7.0,7.45476e-05,0.000100268,6.84375e-10,4.0,3.0,0.0,0.106752,0.00052481,9.0,20.0,1.0,1202692.0,1642721.0
4.0,7.0,10.0,22.0,9.33295e-05,0.000138815,6.34375e-10,10.0,4.0,0.156221,0.155523,0.00070058,9.0,28.0,1.0,1203355.0,1500609.0
4.0,10.0,10.0,45.0,7.9513e-05,0.000151382,1.30937e-09,8.0,9.0,0.0871857,0.191785,0.000786884,9.0,40.0,1.0,1205778.0,1456556.0
4.0,10.0,10.0,35.0,7.9513e-05,0.000162271,1.30937e-09,8.0,9.0,0.0,0.100462,0.000781498,9.0,40.0,1.0,1205778.0,1706800.0
11.0,14.0,23.0,30.0,0.000274976,0.000262878,1.95625e-09,12.0,5.0,0.794245,0.127688,0.00147407,12.0,154.0,1.0,1206552.0,1668203.0
5.0,4.0,25.0,6.0,9.39717e-05,9.01288e-05,6.625e-10,4.0,3.0,0.047625,0.0,0.00064,9.0,20.0,1.0,1208603.0,1373013.0
6.0,7.0,12.0,9.0,0.00015243,0.00014054,1.97188e-09,6.0,4.0,0.097202,0.0796398,0.000755781,9.0,42.0,1.0,1218654.0,1383787.0
2.0,7.0,6.0,9.0,4.17598e-05,0.000107997,3.28125e-09,6.0,7.0,0.0636852,0.166667,0.00436502,9.0,14.0,1.0,1220376.0,1272617.0
1.0,14.0,1.0,22.0,3.40678e-05,0.000206585,2.6375e-09,1.0,8.0,0.260047,0.362887,0.00240349,10.0,14.0,1.0,1222405.0,1561451.0
1.0,9.0,1.0,14.0,3.40678e-05,0.00016854,6.6875e-10,1.0,2.0,0.0,0.0875376,0.000791109,9.0,9.0,1.0,1222405.0,1645421.0
2.0,13.0,3.0,30.0,5.18992e-05,0.000235359,1.32188e-09,3.0,6.0,0.0138092,0.382971,0.00169238,10.0,26.0,1.0,1237263.0,1662978.0
12.0,10.0,29.0,35.0,0.000223055,0.000162271,5.27813e-09,29.0,9.0,0.0,0.452117,0.00172287,11.0,120.0,1.0,1246759.0,1706800.0
11.0,10.0,31.0,24.0,0.000183082,0.000180107,2.06875e-09,24.0,3.0,0.0569399,0.32914,0.00014297,12.0,110.0,1.0,1247532.0,1376262.0
6.0,5.0,27.0,7.0,0.000109117,0.000100201,3.87813e-09,7.0,5.0,0.278325,0.0,0.00536905,9.0,30.0,1.0,1250374.0,1485649.0
6.0,6.0,14.0,23.0,0.000137156,0.000110496,6.53125e-10,7.0,3.0,0.0,0.355335,4.06326e-05,9.0,36.0,1.0,1254454.0,1358325.0
16.0,4.0,45.0,9.0,0.000264813,9.79005e-05,2.5625e-09,9.0,4.0,0.149071,0.164122,0.000899621,11.0,64.0,1.0,1258607.0,1665534.0
3.0,3.0,4.0,3.0,7.8553e-05,8.7965e-05,6.375e-10,2.0,2.0,0.090167,0.0,0.000817701,9.0,9.0,1.0,1261775.0,1566928.0
5.0,12.0,12.0,31.0,0.000123019,0.000194616,3.25625e-09,8.0,10.0,0.164133,0.26968,0.000639468,10.0,60.0,1.0,1263049.0,1629181.0
4.0,2.0,6.0,3.0,9.14676e-05,4.63407e-05,1.2875e-09,3.0,2.0,0.0768322,0.766895,0.000713012,9.0,8.0,1.0,1274123.0,1607658.0
2.0,9.0,2.0,25.0,5.47735e-05,0.000181808,6.53125e-10,2.0,2.0,0.0851257,0.0,0.000483358,10.0,18.0,1.0,1288089.0,1600566.0
3.0,5.0,4.0,15.0,6.95146e-05,0.000101172,1.2875e-09,4.0,4.0,0.0,0.0,0.00300075,9.0,15.0,1.0,1291511.0,1703516.0
3.0,9.0,4.0,17.0,6.95146e-05,0.000175818,6.40625e-10,4.0,1.0,0.0375029,0.416667,0.000530961,10.0,27.0,1.0,1291511.0,1304967.0
5.0,3.0,8.0,5.0,7.51516e-05,7.47011e-05,1.35313e-09,4.0,2.0,0.16343,0.310531,0.000711761,9.0,15.0,1.0,1297271.0,1310214.0
8.0,18.0,19.0,29.0,0.000129583,0.000335811,4.0875e-09,18.0,6.0,0.066118,0.0614195,0.000589818,10.0,144.0,1.0,1297467.0,1531188.0
6.0,11.0,7.0,16.0,0.000105259,0.000171813,1.95313e-09,7.0,8.0,0.840418,0.136505,0.000967049,10.0,66.0,1.0,1297480.0,1316521.0
2.0,39.0,2.0,97.0,4.96081e-05,0.00051193,2.67188e-09,2.0,20.0,0.0317821,0.329983,0.00405135,10.0,78.0,1.0,1297535.0,1312980.0
4.0,6.0,6.0,9.0,8.7892e-05,0.000105239,1.97813e-09,5.0,5.0,0.882735,0.0,0.000150458,9.0,24.0,1.0,1300507.0,1619769.0
1.0,6.0,4.0,6.0,3.38905e-05,9.29907e-05,6.46875e-10,4.0,6.0,0.0,0.471405,0.00162682,9.0,6.0,1.0,1301932.0,1594237.0
9.0,5.0,17.0,15.0,0.000175818,0.000101172,1.91563e-09,6.0,4.0,0.705677,0.0,0.000661071,11.0,45.0,1.0,1304967.0,1703516.0
2.0,3.0,3.0,3.0,4.83718e-05,6.87935e-05,1.90938e-09,3.0,2.0,0.0123608,0.0186339,0.000529809,9.0,6.0,1.0,1306415.0,1554913.0
5.0,6.0,7.0,8.0,9.4474e-05,0.000112406,1.95938e-09,7.0,5.0,0.278689,0.611052,0.000908918,9.0,30.0,1.0,1312091.0,1578872.0
7.0,3.0,14.0,7.0,9.97065e-05,6.0099e-05,6.5625e-10,7.0,3.0,0.0,0.0995629,0.000119621,9.0,21.0,1.0,1312475.0,1711028.0
3.0,2.0,3.0,2.0,5.94523e-05,5.40567e-05,1.35313e-09,2.0,2.0,0.314373,0.146647,0.00136002,9.0,6.0,1.0,1314805.0,1456214.0
23.0,8.0,46.0,24.0,0.000352612,0.000130423,4.04375e-09,24.0,8.0,0.0165431,0.0800641,0.000620183,11.0,184.0,1.0,1316505.0,1695574.0
20.0,7.0,52.0,23.0,0.000332319,0.000122286,2.63438e-09,23.0,7.0,0.361595,0.0454311,0.000193612,11.0,140.0,1.0,1317207.0,1475764.0
2.0,13.0,4.0,27.0,6.99264e-05,0.000267368,1.97813e-09,3.0,3.0,0.0402422,0.0175872,0.00174367,10.0,26.0,1.0,1317402.0,1528758.0
27.0,6.0,32.0,8.0,0.000335598,0.00012032,2.0625e-09,8.0,3.0,0.294819,0.157019,0.000348327,11.0,162.0,1.0,1318540.0,1629618.0
3.0,1.0,13.0,1.0,8.20996e-05,3.29068e-05,6.28125e-10,1.0,1.0,0.0,0.0860663,0.00106838,9.0,3.0,1.0,1321095.0,1603087.0
9.0,4.0,17.0,9.0,0.000172912,9.72978e-05,6.4375e-10,9.0,3.0,0.0,0.0,0.000873577,11.0,36.0,1.0,1322327.0,1603982.0
3.0,5.0,3.0,8.0,5.6077e-05,0.000101902,6.71875e-10,3.0,3.0,0.542217,0.571548,0.00020787,9.0,15.0,1.0,1324635.0,1326148.0
5.0,6.0,13.0,7.0,9.14607e-05,0.000128223,6.59375e-10,5.0,3.0,0.097397,0.222925,0.000124587,9.0,30.0,1.0,1330925.0,1654270.0
6.0,4.0,7.0,6.0,0.000141485,8.07084e-05,1.27813e-09,5.0,3.0,0.0364541,0.0,0.000427007,9.0,24.0,1.0,1331821.0,1539211.0
11.0,2.0,30.0,3.0,0.000180579,5.43469e-05,6.5625e-10,3.0,1.0,0.0,0.0,1.97735e-05,11.0,22.0,1.0,1334881.0,1417995.0
1.0,2.0,2.0,3.0,4.67733e-05,5.42776e-05,6.34375e-10,2.0,2.0,0.145267,0.0744323,0.00887784,9.0,2.0,1.0,1335793.0,1613316.0
13.0,10.0,19.0,14.0,0.000219541,0.000224803,6.46875e-10,11.0,2.0,0.166945,0.168168,0.000228952,12.0,130.0,1.0,1352301.0,1631401.0
17.0,6.0,82.0,6.0,0.000293873,0.000117601,6.75e-10,5.0,4.0,0.0,0.267261,4.27058e-05,11.0,102.0,1.0,1352948.0,1706699.0
15.0,6.0,35.0,11.0,0.000249934,0.000110187,2.03125e-09,10.0,6.0,0.0242429,0.404226,0.00128065,11.0,90.0,1.0,1355907.0,1679017.0
6.0,2.0,9.0,2.0,0.000104744,5.04201e-05,1.27188e-09,2.0,2.0,0.097092,0.404095,0.00110752,9.0,12.0,1.0,1356285.0,1499877.0
16.0,8.0,24.0,9.0,0.000279035,0.000154076,1.95e-09,9.0,5.0,0.0242393,0.389452,0.000446283,11.0,128.0,1.0,1361747.0,1455677.0
12.0,5.0,36.0,12.0,0.000184572,8.60239e-05,1.39375e-09,12.0,5.0,0.236614,0.470016,0.000368813,11.0,60.0,1.0,1364808.0,1643463.0
6.0,8.0,48.0,11.0,0.000113593,0.000141567,1.97188e-09,9.0,7.0,0.0547791,0.413118,0.00166742,9.0,48.0,1.0,1369102.0,1705471.0
10.0,3.0,24.0,5.0,0.000180107,6.1231e-05,6.875e-10,5.0,3.0,0.0,0.33282,0.000126488,11.0,30.0,1.0,1376262.0,1424999.0
1.0,2.0,1.0,4.0,4.09069e-05,5.06913e-05,1.9125e-09,1.0,2.0,0.0,0.485363,0.0432993,9.0,2.0,1.0,1382697.0,1618223.0
10.0,7.0,20.0,12.0,0.000146319,0.000118044,2.71563e-09,12.0,6.0,0.125109,0.295122,0.000380098,9.0,70.0,1.0,1385599.0,1478150.0
9.0,17.0,15.0,62.0,0.000188148,0.000295136,6.59375e-10,11.0,7.0,0.0612564,0.314392,0.000230529,12.0,153.0,1.0,1387239.0,1392075.0
1.0,49.0,1.0,149.0,3.79678e-05,0.000691653,6.40625e-10,1.0,6.0,0.855242,0.107443,0.0102673,10.0,49.0,1.0,1392670.0,1642231.0
5.0,1.0,5.0,1.0,7.44095e-05,3.43338e-05,2.70938e-09,1.0,1.0,0.104073,0.0,0.00103399,9.0,5.0,1.0,1394811.0,1698040.0
6.0,4.0,13.0,6.0,0.000114205,0.000105741,1.2875e-09,3.0,4.0,0.0,0.0,0.00371212,9.0,24.0,1.0,1396611.0,1604106.0
34.0,9.0,46.0,19.0,0.000463067,0.000166183,1.40625e-09,10.0,3.0,0.0,0.015289,3.48599e-05,11.0,306.0,1.0,1398756.0,1698681.0
5.0,10.0,17.0,33.0,0.00011383,0.000220808,1.2875e-09,14.0,3.0,0.0,0.55577,0.000680556,10.0,50.0,1.0,1399305.0,1650436.0
1.0,1.0,2.0,1.0,3.51615e-05,3.67666e-05,1.2625e-09,1.0,1.0,0.327489,0.833333,0.00947692,9.0,1.0,1.0,1405533.0,1593485.0
5.0,8.0,23.0,14.0,9.77471e-05,0.000121945,7.28125e-09,14.0,7.0,0.718736,0.0374241,0.00152777,9.0,40.0,1.0,1412748.0,1612760.0
5.0,10.0,10.0,24.0,7.86717e-05,0.000164627,2.70938e-09,10.0,6.0,0.0257172,0.112827,0.000459536,9.0,50.0,1.0,1424223.0,1657688.0
10.0,6.0,20.0,10.0,0.000170851,0.000100776,1.3625e-09,10.0,5.0,0.840893,0.0,0.000325991,9.0,60.0,1.0,1437387.0,1559132.0
4.0,4.0,11.0,17.0,9.40384e-05,6.77553e-05,6.53125e-10,11.0,3.0,0.549227,0.0,1.62013e-05,9.0,16.0,1.0,1444380.0,1535458.0
13.0,11.0,35.0,23.0,0.000218971,0.000201036,1.4625e-09,19.0,7.0,0.0,0.098454,0.000215171,12.0,143.0,1.0,1459475.0,1647372.0
4.0,5.0,14.0,17.0,7.02074e-05,9.31073e-05,1.42813e-09,14.0,4.0,0.0,0.504825,0.000204968,9.0,20.0,1.0,1466400.0,1563394.0
7.0,10.0,23.0,26.0,0.000122286,0.000162974,2.62813e-09,23.0,2.0,0.471041,0.0254906,0.000483941,9.0,70.0,1.0,1475764.0,1612405.0
10.0,3.0,35.0,15.0,0.00015276,6.10518e-05,2.74062e-09,11.0,3.0,0.897598,0.0,0.000159449,9.0,30.0,1.0,1479689.0,1687717.0
24.0,3.0,69.0,3.0,0.000336286,7.27491e-05,6.5625e-10,3.0,3.0,0.0,0.417377,2.0515e-05,11.0,72.0,1.0,1485698.0,1664238.0
12.0,11.0,14.0,16.0,0.000214369,0.000196575,1.78094e-08,14.0,6.0,0.0,0.0750939,0.00241617,12.0,132.0,1.0,1488092.0,1617018.0
2.0,5.0,2.0,5.0,5.30434e-05,0.000144721,6.3125e-10,2.0,1.0,0.274075,0.451067,0.00154321,9.0,10.0,1.0,1489349.0,1664195.0
4.0,18.0,4.0,39.0,7.42323e-05,0.000232108,6.25e-09,4.0,15.0,0.0,0.102418,0.00133207,10.0,72.0,1.0,1503277.0,1603740.0
2.0,3.0,2.0,7.0,4.98449e-05,5.63474e-05,6.6875e-10,2.0,3.0,0.0,0.2,0.000301774,9.0,6.0,1.0,1505189.0,1517158.0
2.0,2.0,3.0,4.0,4.19225e-05,5.88299e-05,6.71875e-10,2.0,1.0,0.030015,0.144338,0.000185774,9.0,4.0,1.0,1511310.0,1667999.0
6.0,10.0,16.0,13.0,8.83861e-05,0.000153869,5.45625e-09,13.0,9.0,0.0,0.786139,0.000612423,9.0,60.0,1.0,1513089.0,1576233.0
3.0,17.0,3.0,28.0,6.15029e-05,0.000295333,4.54375e-09,3.0,5.0,0.0,0.57217,0.00266196,10.0,51.0,1.0,1520429.0,1643108.0
19.0,25.0,44.0,73.0,0.000275252,0.000405275,6.01563e-09,43.0,10.0,0.899275,0.103373,0.000417034,12.0,475.0,1.0,1535661.0,1618625.0
3.0,1.0,7.0,1.0,9.28292e-05,4.96381e-05,6.3125e-10,1.0,1.0,0.0,0.261014,0.00740741,9.0,3.0,1.0,1537357.0,1641449.0
6.0,5.0,16.0,8.0,0.00013301,9.51137e-05,6.53125e-10,8.0,2.0,0.0,0.0,0.000174103,9.0,30.0,1.0,1538033.0,1624274.0
4.0,4.0,4.0,7.0,9.95124e-05,7.89714e-05,6.40625e-10,4.0,3.0,0.0208063,0.0,0.000752296,9.0,16.0,1.0,1538150.0,1558846.0
11.0,3.0,29.0,4.0,0.000217706,6.96112e-05,1.275e-09,4.0,3.0,0.019153,0.0594438,0.00150191,11.0,33.0,1.0,1539107.0,1702086.0
5.0,2.0,5.0,3.0,0.000112498,8.07772e-05,1.28125e-09,1.0,1.0,0.252982,0.104132,0.00215588,9.0,10.0,1.0,1560211.0,1680148.0
6.0,6.0,8.0,9.0,0.000112406,0.000121129,1.95938e-09,8.0,5.0,0.213102,0.748455,0.000829655,9.0,36.0,1.0,1578872.0,1602619.0
3.0,3.0,4.0,3.0,9.30857e-05,8.53622e-05,6.375e-10,3.0,1.0,0.0841034,0.754337,0.00385802,9.0,9.0,1.0,1596245.0,1606056.0
2.0,5.0,5.0,5.0,7.73672e-05,0.000107412,6.53125e-10,2.0,5.0,0.0560968,0.0,0.00278261,9.0,10.0,1.0,1617527.0,1672991.0
4.0,3.0,14.0,5.0,9.89018e-05,8.74032e-05,6.28125e-10,4.0,1.0,0.909766,0.300965,0.000428571,9.0,12.0,1.0,1646461.0,1687007.0
7.0,8.0,27.0,11.0,0.000131698,0.000141567,1.99063e-09,9.0,7.0,0.501193,0.158114,0.00170586,9.0,56.0,1.0,1654933.0,1705471.0
5.0,2.0,6.0,2.0,0.000103647,5.37266e-05,1.28438e-09,2.0,2.0,0.19706,0.0,0.00101315,9.0,10.0,1.0,1661171.0,1694478.0
3.0,10.0,14.0,35.0,6.37531e-05,0.000162271,3.2875e-09,14.0,9.0,0.0857493,0.499435,0.00206688,9.0,30.0,1.0,1663563.0,1706800.0
9.0,12.0,17.0,20.0,0.000159846,0.000206654,6.84375e-10,13.0,6.0,0.0,0.269167,0.000126842,10.0,108.0,1.0,1669129.0,1683114.0
3.0,13.0,3.0,19.0,6.98756e-05,0.000214169,6.28125e-10,3.0,1.0,0.0,0.0287599,0.000229568,10.0,39.0,0.0,796321.0,1249412.0
38.0,5.0,86.0,8.0,0.000526287,9.53754e-05,2.075e-09,8.0,4.0,0.0,0.0,0.000211538,11.0,190.0,0.0,1330689.0,1501520.0
6.0,4.0,12.0,7.0,0.00010066,8.10878e-05,6.90625e-10,7.0,3.0,0.0,0.0,0.000148713,9.0,24.0,0.0,841097.0,1011761.0
8.0,4.0,9.0,10.0,0.000110906,9.33295e-05,1.3375e-09,9.0,1.0,0.0846415,0.0,0.000219469,9.0,32.0,0.0,962222.0,1203355.0
17.0,2.0,30.0,5.0,0.000227436,5.42776e-05,1.29375e-09,5.0,2.0,0.0242429,0.193649,5.86842e-05,11.0,34.0,0.0,830017.0,1335525.0
4.0,11.0,4.0,12.0,8.66064e-05,0.000183693,6.5625e-10,4.0,3.0,0.762739,0.0360844,0.000378377,10.0,44.0,0.0,756198.0,1076196.0
4.0,7.0,5.0,27.0,9.54789e-05,0.00013676,6.4375e-10,5.0,2.0,0.0,0.0196722,7.60169e-05,9.0,28.0,0.0,949397.0,1705992.0
5.0,6.0,9.0,15.0,0.000114083,0.000123765,1.29063e-09,8.0,3.0,0.0,0.301511,0.00222069,9.0,30.0,0.0,951398.0,1356173.0
7.0,4.0,10.0,17.0,0.000157726,0.000103348,1.27813e-09,7.0,2.0,0.0,0.0334035,0.000330529,9.0,28.0,0.0,709439.0,1105623.0
6.0,11.0,6.0,34.0,0.000133363,0.000190627,1.9875e-09,6.0,9.0,0.796071,0.139122,0.000204987,10.0,66.0,0.0,840028.0,885087.0
27.0,30.0,75.0,85.0,0.000338126,0.000418437,1.63656e-08,75.0,21.0,0.104062,0.336817,0.000471433,12.0,810.0,0.0,847781.0,1104146.0
6.0,1.0,25.0,5.0,0.000121188,4.06103e-05,1.28438e-09,4.0,1.0,0.73307,0.0,0.00205167,9.0,6.0,0.0,731006.0,812686.0
6.0,7.0,12.0,13.0,9.48244e-05,0.000125437,6.46875e-10,12.0,3.0,0.752384,0.136214,0.000200916,9.0,42.0,0.0,1005823.0,1698255.0
6.0,39.0,15.0,317.0,0.000109175,0.000532507,2.01875e-09,15.0,9.0,0.0,0.0,0.000277849,10.0,234.0,0.0,793801.0,1224622.0
3.0,7.0,4.0,19.0,7.61289e-05,0.000166114,1.32188e-09,4.0,5.0,0.0,0.0,0.000258709,9.0,21.0,0.0,1296449.0,1682059.0
3.0,7.0,8.0,21.0,8.1976e-05,0.000153419,1.275e-09,3.0,1.0,0.125684,0.0,0.00241427,9.0,21.0,0.0,1310019.0,1487421.0
7.0,8.0,21.0,23.0,0.000110492,0.00020482,6.84375e-10,4.0,3.0,0.0,0.11847,2.98268e-05,10.0,56.0,0.0,953227.0,1660848.0
5.0,4.0,8.0,4.0,0.000112579,7.05578e-05,6.84375e-10,4.0,4.0,0.0,0.0,8.19051e-05,9.0,20.0,0.0,1227762.0,1702351.0
10.0,7.0,20.0,30.0,0.000134079,0.000120361,4.09688e-09,20.0,5.0,0.0,0.0,0.000329784,9.0,70.0,0.0,914748.0,1327414.0
3.0,12.0,5.0,36.0,5.54406e-05,0.000184572,3.425e-09,5.0,11.0,0.0,0.3849,0.00079804,10.0,36.0,0.0,822302.0,1364808.0
14.0,4.0,37.0,6.0,0.000193691,8.8118e-05,1.30937e-09,6.0,4.0,0.011467,0.0390038,0.000142998,11.0,56.0,0.0,990265.0,1083249.0
4.0,3.0,4.0,3.0,8.66297e-05,5.8449e-05,1.275e-09,3.0,1.0,0.0221404,0.137361,0.00129145,9.0,12.0,0.0,1294286.0,1479658.0
6.0,25.0,17.0,37.0,0.000109403,0.000204106,7.15625e-10,17.0,20.0,0.0,0.0,0.000475868,10.0,150.0,0.0,875554.0,1694819.0
6.0,3.0,23.0,7.0,9.24454e-05,8.08591e-05,6.75e-10,6.0,3.0,0.0359559,0.0,7.97541e-05,9.0,18.0,0.0,734131.0,1073246.0
3.0,7.0,3.0,13.0,5.39151e-05,0.000125437,6.96875e-10,3.0,5.0,0.0,0.371451,0.000288596,9.0,21.0,0.0,864010.0,1698255.0
4.0,7.0,15.0,13.0,8.24282e-05,0.000125437,6.5e-10,11.0,2.0,0.48942,0.194745,0.000218405,9.0,28.0,0.0,725529.0,1698255.0
14.0,5.0,34.0,7.0,0.000224903,0.000144587,1.35313e-09,3.0,1.0,0.0401772,0.0,2.28595e-05,11.0,70.0,0.0,902346.0,1061060.0
7.0,13.0,9.0,29.0,0.000117052,0.000294033,6.53125e-10,9.0,1.0,0.0,0.0,8.81625e-05,10.0,91.0,0.0,836353.0,1416227.0
15.0,4.0,36.0,16.0,0.000213458,0.000100647,4.05625e-09,9.0,1.0,0.217294,0.176928,0.000141621,11.0,60.0,0.0,1171032.0,1657771.0
1.0,16.0,6.0,43.0,3.4095e-05,0.000225256,6.53125e-10,6.0,6.0,0.1415,0.0325128,6.6625e-05,10.0,16.0,0.0,899488.0,1058837.0
4.0,13.0,8.0,13.0,9.43581e-05,0.000215518,1.34688e-09,4.0,9.0,0.0,0.106407,0.000567725,10.0,52.0,0.0,1044085.0,1286853.0
21.0,7.0,59.0,19.0,0.000310428,0.000105512,5.7625e-09,17.0,6.0,0.116169,0.0,0.000111427,11.0,147.0,0.0,717448.0,1171059.0
